Number,Trade type,Entry time,Exposure,Entry balance,Exit balance,Profit,Pnl (incl fees),Exchange,Margin,BTC Price
94,Long,11th Feb 2019 19:00,8 hours 30 minutes,9.862399,9.69352,-0.168878,-1.71,Deribit,2,3590.36
93,Short,11th Feb 2019 11:30,7 hours 30 minutes,9.926654,9.861037,-0.065617,-0.66,Deribit,2,3590.36
92,Long,8th Feb 2019 06:00,3 days 5 hours 30 minutes,8.870096,9.949042,1.078946,12.16,Deribit,2,3621.99
91,Short,8th Feb 2019 00:00,6 hours,8.930063,8.868825,-0.061237,-0.69,Deribit,2,3621.99
90,Long,6th Feb 2019 23:30,1 day 30 minutes,9.011633,8.928335,-0.083298,-0.92,Deribit,2,3367.36
89,Short,2nd Feb 2019 08:00,4 days 15 hours 30 minutes,8.772614,9.016698,0.244083,2.78,Deribit,2,3468.43
88,Long,29th Jan 2019 20:00,3 days 12 hours,8.723442,8.773656,0.050213,0.58,Deribit,2,3397.42
87,Short,29th Jan 2019 10:30,9 hours 30 minutes,8.889923,8.719914,-0.170008,-1.91,Deribit,2,3397.42
86,Long,29th Jan 2019 09:30,1 hour,8.962946,8.888376,-0.07457,-0.83,Deribit,2,3397.42
85,Short,25th Jan 2019 08:30,4 days 1 hour,8.20763,8.978951,0.77132,9.4,Deribit,2,3562.17
84,Long,24th Jan 2019 09:00,23 hours 30 minutes,8.182115,8.20817,0.026055,0.32,Deribit,2,3568.97
83,Short,23rd Jan 2019 08:30,1 day 30 minutes,8.109648,8.183651,0.074002,0.91,Deribit,2,3553.01
82,Long,22nd Jan 2019 14:00,18 hours 30 minutes,8.084582,8.110179,0.025597,0.32,Deribit,2,3577.03
81,Short,22nd Jan 2019 04:00,10 hours,8.178409,8.082594,-0.095815,-1.17,Deribit,2,3577.03
80,Long,21st Jan 2019 11:00,17 hours,8.195687,8.178043,-0.017644,-0.22,Deribit,2,3531.76
79,Short,20th Jan 2019 08:00,1 day 3 hours,7.576576,8.208806,0.632229,8.34,Deribit,2,3536.19
78,Long,19th Jan 2019 05:00,1 day 3 hours,7.339306,7.581604,0.242297,3.3,Deribit,2,3682.65
77,Short,17th Jan 2019 08:00,1 day 21 hours,7.474288,7.336446,-0.137841,-1.84,Deribit,2,3640.65
76,Long,16th Jan 2019 12:30,19 hours 30 minutes,7.676497,7.470003,-0.206494,-2.69,Deribit,2,3609.71
75,Short,15th Jan 2019 14:30,22 hours,7.631195,7.677457,0.046262,0.61,Deribit,2,3580.76
74,Long,14th Jan 2019 13:30,1 day 1 hour,7.206709,7.640189,0.433479,6.01,Deribit,2,3664.19
73,Short,9th Jan 2019 23:30,4 days 14 hours,5.747534,7.237629,1.490094,25.93,Deribit,2,4004.12
72,Long,8th Jan 2019 12:00,1 day 11 hours 30 minutes,5.872407,5.744888,-0.127518,-2.17,Deribit,2,3993.86
71,Short,7th Jan 2019 16:00,20 hours,5.976778,5.870195,-0.106583,-1.78,Deribit,2,4006.01
70,Long,6th Jan 2019 16:00,1 day,5.482123,5.98726,0.505137,9.21,Deribit,2,4040.99
69,Short,5th Jan 2019 18:00,22 hours,5.470175,5.482376,0.012201,0.22,Deribit,2,3798.62
68,Long,1st Jan 2019 14:30,4 days 3 hours 30 minutes,5.141216,5.477145,0.335929,6.53,Deribit,2,3826.1
67,Short,31st Dec 2018 07:30,1 day 7 hours,4.928872,5.145716,0.216843,4.4,Deribit,2,3691.86
66,Long,30th Dec 2018 15:00,16 hours 30 minutes,4.993869,4.927495,-0.066373,-1.33,Deribit,2,3829
65,Short,29th Dec 2018 14:30,1 day 30 minutes,4.869229,4.99651,0.127281,2.61,Deribit,2,3729.31
64,Long,28th Dec 2018 16:00,22 hours 30 minutes,4.791044,4.870885,0.079841,1.67,Deribit,2,3888.06
63,Short,26th Dec 2018 18:00,1 day 22 hours,4.951297,4.787648,-0.163648,-3.31,Deribit,2,3809.88
62,Long,25th Dec 2018 22:30,19 hours 30 minutes,5.058146,4.949033,-0.109113,-2.16,Deribit,2,3780
61,Short,24th Dec 2018 20:00,1 day 2 hours 30 minutes,4.526179,5.069419,0.543239,12,Deribit,2,4034
60,Long,24th Dec 2018 02:30,17 hours 30 minutes,4.863595,4.519029,-0.344566,-7.08,Deribit,2,4034
59,Short,21st Dec 2018 06:00,2 days 20 hours 30 minutes,5.484164,4.850446,-0.633718,-11.56,Deribit,2,3839.06
58,Long,19th Dec 2018 00:00,2 days 6 hours,4.855303,5.49749,0.642187,13.23,Deribit,2,3682.51
57,Short,13th Dec 2018 05:00,5 days 18 hours 12 minutes,5.639608,4.838683,-0.800924,-14.2,Deribit,2,3265
56,Long,11th Dec 2018 05:30,1 day 23 hours 30 minutes,5.78078,5.636616,-0.144164,-2.49,Deribit,2,3349.36
55,Short,10th Dec 2018 08:00,21 hours 30 minutes,5.545466,5.785767,0.2403,4.33,Deribit,2,3410.15
54,Long,9th Dec 2018 07:30,1 day 30 minutes,5.397718,5.548597,0.150878,2.8,Deribit,2,3531.18
53,Short,6th Dec 2018 18:00,2 days 13 hours 30 minutes,4.923732,5.407762,0.48403,9.83,Deribit,2,3433.26
52,Long,6th Dec 2018 05:00,13 hours,5.173322,4.918443,-0.254878,-4.93,Deribit,2,3433.26
51,Short,3rd Dec 2018 04:00,3 days 1 hour,4.538065,5.186782,0.648717,14.3,Deribit,2,3833.47
50,Long,2nd Dec 2018 20:00,8 hours,4.938164,4.529587,-0.408577,-8.27,Deribit,2,4103.19
49,Short,29th Nov 2018 06:30,3 days 13 hours 30 minutes,4.79834,4.941127,0.142787,2.98,Deribit,2,4248
48,Long,27th Nov 2018 08:00,1 day 22 hours 30 minutes,3.97544,4.815777,0.840336,21.14,Deribit,2,3775
47,Short,26th Nov 2018 14:00,18 hours,3.808107,3.978986,0.170878,4.49,Deribit,2,3731.32
46,Long,25th Nov 2018 20:30,17 hours 30 minutes,3.803716,3.8082,0.004484,0.12,Deribit,2,3936.69
45,Short,22nd Nov 2018 15:30,2 days 12 hours 39 minutes,2.642426,3.828323,1.185897,44.88,Deribit,2,4265.36
44,Short,18th Nov 2018 16:30,1 day 14 hours 22 minutes,1.819749,2.659858,0.840108,46.17,Deribit,2,5560
43,Long,17th Nov 2018 13:30,1 day 3 hours,1.789589,1.820388,0.030798,1.72,Deribit,2,5504.17
42,Short,11th Nov 2018 03:00,6 days 10 hours 30 minutes,1.366297,1.798559,0.432261,31.64,Deribit,2,6357.6
41,Long,10th Nov 2018 07:00,20 hours,1.370535,1.366208,-0.004326,-0.32,Deribit,2,6347.42
40,Short,7th Nov 2018 19:30,2 days 11 hours 30 minutes,1.30988,1.37182,0.061939,4.73,Deribit,2,6503.12
39,Long,6th Nov 2018 08:00,1 day 11 hours 30 minutes,1.273293,1.310656,0.037362,2.93,Deribit,2,6448.5
38,Short,5th Nov 2018 12:30,19 hours 30 minutes,1.27724,1.273209,-0.00403,-0.32,Deribit,2,6404
37,Long,1st Nov 2018 22:00,3 days 14 hours 30 minutes,1.25677,1.277674,0.020904,1.66,Deribit,2,6344
36,Short,1st Nov 2018 08:00,14 hours,1.272668,1.256433,-0.016235,-1.28,Deribit,2,6344
35,Long,31st Oct 2018 16:30,15 hours 30 minutes,1.275823,1.272601,-0.003222,-0.25,Deribit,2,6304.18
34,Short,29th Oct 2018 11:30,2 days 5 hours,1.277201,1.275794,-0.001407,-0.11,Deribit,2,6266
33,Long,29th Oct 2018 03:00,8 hours 30 minutes,1.320309,1.276288,-0.04402,-3.33,Deribit,2,6266
32,Short,28th Oct 2018 16:30,10 hours 30 minutes,1.328668,1.320132,-0.008536,-0.64,Deribit,2,6403.62
31,Long,28th Oct 2018 05:30,11 hours,1.334626,1.328542,-0.006084,-0.46,Deribit,2,6403.62
30,Short,24th Oct 2018 20:30,3 days 9 hours,1.333051,1.33466,0.001608,0.12,Deribit,2,6415.98
29,Long,23rd Oct 2018 23:30,21 hours,1.32866,1.333144,0.004483,0.34,Deribit,2,6395.14
28,Short,23rd Oct 2018 12:30,11 hours,1.340791,1.328403,-0.012387,-0.92,Deribit,2,6395.14
27,Long,19th Oct 2018 10:30,4 days 2 hours,1.348056,1.340637,-0.007419,-0.55,Deribit,2,6382.99
26,Short,16th Oct 2018 00:00,3 days 10 hours 30 minutes,1.331993,1.348396,0.016403,1.23,Deribit,2,6457.11
25,Long,15th Oct 2018 06:30,17 hours 30 minutes,1.378542,1.331007,-0.047534,-3.45,Deribit,2,6440.42
24,Short,14th Oct 2018 21:30,8 hours 35 minutes,1.616919,1.373491,-0.243428,-15.06,Deribit,2,6183.49
23,Long,11th Oct 2018 21:30,3 days,1.617082,1.616915,-0.000166,-0.01,Deribit,2,6154.69
22,Short,9th Oct 2018 07:00,2 days 14 hours 30 minutes,1.436127,1.620916,0.184789,12.87,Deribit,2,6589.48
21,Long,7th Oct 2018 23:00,1 day 8 hours,1.412462,1.436628,0.024165,1.71,Deribit,2,6570
20,Short,7th Oct 2018 08:30,14 hours 30 minutes,1.427545,1.412143,-0.015402,-1.08,Deribit,2,6570
19,Long,6th Oct 2018 00:00,1 day 8 hours 30 minutes,1.464841,1.426755,-0.038085,-2.6,Deribit,2,6552.43
18,Short,4th Oct 2018 20:30,1 day 3 hours 30 minutes,1.485523,1.464402,-0.02112,-1.42,Deribit,2,6547.45
17,Long,3rd Oct 2018 15:30,1 day 5 hours,1.459525,1.486073,0.026548,1.82,Deribit,2,6466.03
16,Short,28th Sep 2018 19:00,4 days 20 hours 30 minutes,1.395812,1.460875,0.065063,4.66,Deribit,2,6620.01
15,Long,27th Sep 2018 19:30,23 hours 30 minutes,1.349895,1.396785,0.046889,3.47,Deribit,2,6680.01
14,Short,27th Sep 2018 05:30,14 hours,1.369955,1.34947,-0.020484,-1.5,Deribit,2,6680.01
13,Long,18th Sep 2018 12:00,1 week 1 day 17 hours 30 minutes,1.2959,1.371524,0.075623,5.84,Deribit,2,6335.7
12,Short,17th Sep 2018 13:00,23 hours,1.235821,1.297173,0.061352,4.96,Deribit,2,6250.7
11,Long,16th Sep 2018 19:30,17 hours 30 minutes,1.256676,1.235379,-0.021296,-1.69,Deribit,2,6498
10,Short,15th Sep 2018 11:00,1 day 8 hours 30 minutes,1.249426,1.256829,0.007403,0.59,Deribit,2,6518.68
9,Long,12th Sep 2018 05:00,3 days 6 hours,1.163312,1.251251,0.087938,7.56,Deribit,2,6326
8,Short,10th Sep 2018 06:00,1 day 23 hours,1.158394,1.163417,0.005022,0.43,Deribit,2,6300
7,Long,9th Sep 2018 11:00,19 hours,1.188895,1.157747,-0.031147,-2.62,Deribit,2,6235.01
6,Short,7th Sep 2018 22:30,1 day 12 hours 30 minutes,1.174104,1.189208,0.015103,1.29,Deribit,2,6395.01
5,Long,6th Sep 2018 21:00,1 day 1 hour 30 minutes,1.187377,1.173823,-0.013553,-1.14,Deribit,2,6495
4,Short,5th Sep 2018 04:30,1 day 16 hours 30 minutes,0.929728,1.192837,0.263108,28.3,Deribit,2,6687.96
3,Long,4th Sep 2018 14:00,14 hours 30 minutes,0.935961,0.929596,-0.006365,-0.68,Deribit,2,7360
2,Short,2nd Sep 2018 07:00,2 days 7 hours,0.981422,0.934998,-0.046423,-4.73,Deribit,2,7295
1,Long,1st Sep 2018 17:30,13 hours 30 minutes,0.979249,0.981468,0.002218,0.23,Deribit,2,7191.08
200,Short,16th Sep 2019 12:30,2 days 11 hours 30 minutes,1112.67603,1108.97969,-3.69633,-0.33,Deribit,3,10262.5
199,Long,14th Sep 2019 08:30,2 days 4 hours,1177.38022,1111.25432,-66.125898,-5.62,Deribit,3,10360.2
198,Short,13th Sep 2019 09:00,23 hours 30 minutes,1192.93576,1177.03842,-15.897338,-1.33,Deribit,3,10367.4
197,Long,11th Sep 2019 08:00,2 days 1 hour,1114.29669,1194.66365,80.36696,7.21,Deribit,3,10160.2
196,Short,10th Sep 2019 20:00,12 hours,1130.97877,1113.93015,-17.048627,-1.51,Deribit,3,10084.1
195,Long,7th Sep 2019 15:00,3 days 5 hours,1295.22979,1127.36978,-167.86001,-12.96,Deribit,3,10484.3
194,Short,6th Sep 2019 20:00,19 hours,1318.80979,1294.71168,-24.098113,-1.83,Deribit,3,10306.9
193,Long,6th Sep 2019 05:00,15 hours,1469.06182,1315.50839,-153.55342,-10.45,Deribit,3,10306.9
192,Short,4th Sep 2019 07:30,1 day 21 hours 30 minutes,1542.58753,1467.44628,-75.141252,-4.87,Deribit,3,10582.2
191,Long,29th Aug 2019 22:00,5 days 9 hours 30 minutes,1193.93621,1550.24824,356.312036,29.84,Deribit,3,9495
190,Short,26th Aug 2019 18:00,3 days 4 hours,958.786295,1199.10302,240.31672,25.06,Deribit,3,10361.6
189,Long,26th Aug 2019 00:30,17 hours 30 minutes,1036.186,957.085637,-79.100367,-7.63,Deribit,3,10361.6
188,Short,24th Aug 2019 08:30,1 day 16 hours,1174.97369,1033.13651,-141.83718,-12.07,Deribit,3,10147.9
187,Long,23rd Aug 2019 15:00,17 hours 30 minutes,1277.75516,1172.71533,-105.03983,-8.22,Deribit,3,10410.8
186,Long,19th Aug 2019 08:00,2 days 4 hours 37 minutes,1658.44146,1269.39057,-389.0509,-23.46,Deribit,3,10920
185,Short,19th Aug 2019 05:30,2 hours 30 minutes,1844.25018,1654.3588,-189.89139,-10.3,Deribit,3,10920
184,Long,18th Aug 2019 10:30,19 hours,1852.93204,1844.05942,-8.872621,-0.48,Deribit,3,10315.4
183,Short,16th Aug 2019 10:30,2 days,2024.37105,1849.16512,-175.20594,-8.65,Deribit,3,10352.7
182,Long,15th Aug 2019 16:30,18 hours,1978.82697,2025.37177,46.5448,2.35,Deribit,3,10300
181,Short,10th Aug 2019 11:00,4 days 17 hours 28 minutes,1172.63726,1996.54089,823.903629,70.26,Deribit,3,11280.9
180,Long,10th Aug 2019 05:00,6 hours,1158.59532,1172.9458,14.350475,1.24,Deribit,3,11280.9
179,Short,9th Aug 2019 18:00,11 hours,1171.74651,1158.30636,-13.440146,-1.15,Deribit,3,11856.1
178,Long,7th Aug 2019 10:30,2 days 7 hours 30 minutes,1146.86103,1172.2933,25.432266,2.22,Deribit,3,11983.7
177,Short,6th Aug 2019 21:30,13 hours,1233.84182,1144.94986,-88.891966,-7.2,Deribit,3,11465.4
176,Long,6th Aug 2019 08:30,12 hours 57 minutes,1593.88077,1225.9309,-367.94987,-23.09,Deribit,3,11465.4
175,Long,1st Aug 2019 19:30,4 days 11 hours 19 minutes,1087.75107,1605.00166,517.250586,47.55,Deribit,3,10405.9
174,Short,1st Aug 2019 09:30,10 hours,1197.52134,1085.33916,-112.18218,-9.37,Deribit,3,10405.9
173,Long,28th Jul 2019 10:00,3 days 23 hours 30 minutes,1050.99762,1200.74082,149.743193,14.25,Deribit,3,9532.99
172,Short,27th Jul 2019 12:00,22 hours,1044.60108,1051.13817,6.537093,0.63,Deribit,3,9479.98
171,Long,26th Jul 2019 17:30,18 hours 30 minutes,1153.00981,1042.21908,-110.79073,-9.61,Deribit,3,9843
170,Short,23rd Jul 2019 09:00,3 days 8 hours 30 minutes,1107.81416,1154.00286,46.1887,4.17,Deribit,3,9840.12
169,Long,23rd Jul 2019 04:00,5 hours,1219.20912,1105.36655,-113.84257,-9.34,Deribit,3,9840.12
168,Short,21st Jul 2019 07:00,1 day 21 hours,1107.55786,1221.66236,114.104509,10.3,Deribit,3,10590.7
167,Long,20th Jul 2019 07:00,1 day,1120.85688,1107.26564,-13.591235,-1.21,Deribit,3,10761
166,Short,19th Jul 2019 11:30,19 hours 30 minutes,1217.87079,1118.72525,-99.145543,-8.14,Deribit,3,10518.5
165,Long,17th Jul 2019 15:30,1 day 20 hours,1050.41977,1221.5501,171.130321,16.29,Deribit,3,9696.31
164,Short,16th Jul 2019 11:30,1 day 4 hours,815.102813,1055.59025,240.48744,29.5,Deribit,3,9422.71
163,Short,10th Jul 2019 15:30,4 days 8 hours 47 minutes,483.626989,822.386135,338.759145,70.05,Deribit,3,12097.9
162,Long,7th Jul 2019 18:00,2 days 21 hours 30 minutes,404.094745,485.374504,81.279759,20.11,Deribit,3,11474.4
161,Short,27th Jun 2019 06:30,4 days 9 hours 9 minutes,239.691745,407.707074,168.015329,70.1,Deribit,3,11159.2
160,Long,23rd Jun 2019 14:00,2 days 15 hours 7 minutes,161.657552,241.406344,79.748791,49.33,Deribit,3,10833
159,Short,23rd Jun 2019 00:00,14 hours,159.787289,161.698647,1.911357,1.2,Deribit,3,10833
158,Long,17th Jun 2019 11:30,5 days 43 minutes,109.047655,160.90216,51.854505,47.55,Deribit,3,9331.75
157,Short,16th Jun 2019 22:30,13 hours,120.475944,108.796548,-11.679396,-9.69,Deribit,3,8978.66
156,Long,10th Jun 2019 08:00,5 days 21 hours 3 minutes,82.121604,121.318681,39.197076,47.73,Deribit,3,8015.69
155,Short,8th Jun 2019 04:30,2 days 3 hours 30 minutes,74.782559,82.282861,7.500301,10.03,Deribit,3,7930.14
154,Long,7th Jun 2019 04:00,1 day 30 minutes,70.580506,74.874888,4.294382,6.08,Deribit,3,7998.13
153,Short,6th Jun 2019 18:30,9 hours 30 minutes,80.465672,70.363305,-10.102367,-12.55,Deribit,3,7802.57
152,Long,4th Jun 2019 23:30,1 day 19 hours,86.077389,80.34237,-5.735019,-6.66,Deribit,3,7670.96
151,Short,2nd Jun 2019 23:30,2 days,60.603811,86.637105,26.033293,42.96,Deribit,3,8736.54
150,Long,31st May 2019 15:00,2 days 8 hours 30 minutes,54.763557,60.732136,5.968578,10.9,Deribit,3,8566.04
149,Short,30th May 2019 20:30,18 hours 30 minutes,53.429197,54.792876,1.363678,2.55,Deribit,3,8279.69
148,Long,30th May 2019 16:00,4 hours 30 minutes,63.223063,53.214002,-10.00906,-15.83,Deribit,3,8279.69
147,Short,30th May 2019 07:30,8 hours 30 minutes,68.303656,63.11143,-5.192225,-7.6,Deribit,3,8279.69
146,Long,29th May 2019 17:30,14 hours,68.055499,68.309108,0.253609,0.37,Deribit,3,8662.44
145,Short,29th May 2019 05:30,12 hours,71.807106,67.973067,-3.834039,-5.34,Deribit,3,8662.44
144,Long,23rd May 2019 14:30,5 days 15 hours,55.794593,72.158939,16.364346,29.33,Deribit,3,7881.98
143,Short,21st May 2019 16:00,1 day 22 hours 30 minutes,51.721623,55.884086,4.162462,8.05,Deribit,3,7951.7
142,Long,19th May 2019 01:30,2 days 14 hours 30 minutes,45.712132,51.853666,6.141534,13.44,Deribit,3,8196.59
141,Short,18th May 2019 23:30,2 hours,51.795816,45.578459,-6.217356,-12,Deribit,3,7262.4
140,Long,17th May 2019 23:00,1 day 30 minutes,51.314003,51.806402,0.492399,0.96,Deribit,3,7361.1
139,Short,17th May 2019 03:30,19 hours 30 minutes,49.006587,51.364703,2.358115,4.81,Deribit,3,7361.1
138,Long,17th May 2019 01:30,1 hour 31 minutes,65.889594,48.635626,-17.253967,-26.19,Deribit,3,7361.1
137,Short,16th May 2019 09:30,16 hours,60.574079,66.006389,5.43231,8.97,Deribit,3,7878.96
136,Long,15th May 2019 19:00,14 hours 30 minutes,65.744533,60.460471,-5.284061,-8.04,Deribit,3,8204.24
135,Long,11th May 2019 03:00,2 days 12 hours 12 minutes,44.267458,66.216436,21.948977,49.58,Deribit,3,7223.21
134,Short,9th May 2019 18:00,1 day 8 hours,55.336022,44.024255,-11.311766,-20.44,Deribit,3,6153.09
133,Long,8th May 2019 16:30,1 day 1 hour 30 minutes,51.433015,55.42178,3.988765,7.76,Deribit,3,5943.6
132,Short,7th May 2019 20:00,20 hours 30 minutes,52.520951,51.40911,-1.11184,-2.12,Deribit,3,5743.3
131,Long,6th May 2019 17:00,1 day 3 hours,49.241912,52.592999,3.351087,6.81,Deribit,3,5687.9
130,Short,5th May 2019 14:30,1 day 2 hours 30 minutes,49.206014,49.242701,0.036686,0.07,Deribit,3,5715.86
129,Long,30th Apr 2019 01:00,5 days 13 hours 30 minutes,38.206102,49.447709,11.241607,29.42,Deribit,3,5267.43
128,Short,29th Apr 2019 22:30,2 hours 30 minutes,39.124391,38.185925,-0.938466,-2.4,Deribit,3,5148.25
127,Long,29th Apr 2019 14:30,8 hours,40.164146,39.101545,-1.0626,-2.65,Deribit,3,5148.25
126,Short,28th Apr 2019 11:00,1 day 3 hours 30 minutes,39.352634,40.181977,0.829342,2.11,Deribit,3,5155
125,Long,19th Apr 2019 20:00,1 week 1 day 15 hours,42.095869,39.292359,-2.80351,-6.66,Deribit,3,5290.36
124,Short,15th Apr 2019 15:30,4 days 4 hours 30 minutes,45.857297,42.013222,-3.844075,-8.38,Deribit,3,5029.99
123,Long,14th Apr 2019 13:30,1 day 2 hours,44.02132,45.897638,1.876318,4.26,Deribit,3,5164
122,Short,14th Apr 2019 11:30,2 hours,44.570935,44.009243,-0.561692,-1.26,Deribit,3,5164
121,Long,12th Apr 2019 04:30,2 days 7 hours,43.92629,44.5851,0.658809,1.5,Deribit,3,5078.18
120,Short,11th Apr 2019 06:30,22 hours,39.894074,44.014888,4.120813,10.33,Deribit,3,5041.32
119,Long,10th Apr 2019 03:00,1 day 3 hours 30 minutes,40.452804,39.881797,-0.571006,-1.41,Deribit,3,5320.81
118,Short,8th Apr 2019 13:30,1 day 13 hours 30 minutes,41.099774,40.438588,-0.661185,-1.61,Deribit,3,5285.54
117,Long,4th Apr 2019 22:00,3 days 15 hours 30 minutes,35.729265,41.217777,5.488512,15.36,Deribit,3,4906.49
116,Short,4th Apr 2019 11:30,10 hours 30 minutes,35.706379,35.729767,0.023388,0.07,Deribit,3,4906.49
115,Long,3rd Apr 2019 17:00,18 hours 30 minutes,40.361368,35.604098,-4.75727,-11.79,Deribit,3,4975.07
114,Long,26th Mar 2019 16:00,6 days 12 hours 53 minutes,27.099614,40.65276,13.553146,50.01,Deribit,3,3922.42
113,Short,25th Mar 2019 16:00,1 day,26.594883,27.110705,0.515821,1.94,Deribit,3,3908.01
112,Long,20th Mar 2019 23:00,4 days 17 hours,28.542641,26.552086,-1.990554,-6.97,Deribit,3,4033
111,Short,20th Mar 2019 08:00,15 hours,29.575244,28.519952,-1.055292,-3.57,Deribit,3,4033
110,Long,17th Mar 2019 15:30,2 days 16 hours 30 minutes,29.322278,29.580803,0.258524,0.88,Deribit,3,3967.01
109,Short,17th Mar 2019 02:00,13 hours 30 minutes,29.490185,29.318589,-0.171596,-0.58,Deribit,3,3967.01
108,Long,14th Mar 2019 03:00,2 days 23 hours,27.285457,29.538629,2.253171,8.26,Deribit,3,3853.95
107,Short,11th Mar 2019 11:00,2 days 16 hours,27.312335,27.284867,-0.027468,-0.1,Deribit,3,3849.68
106,Long,5th Mar 2019 01:30,6 days 9 hours 30 minutes,24.559414,27.372823,2.813409,11.46,Deribit,3,3844.59
105,Short,2nd Mar 2019 05:30,2 days 20 hours,22.916969,24.595502,1.678533,7.32,Deribit,3,3809.7
104,Long,1st Mar 2019 14:00,15 hours 30 minutes,23.265856,22.909303,-0.356552,-1.53,Deribit,3,3806.17
103,Short,28th Feb 2019 22:00,16 hours,23.656006,23.257283,-0.398722,-1.69,Deribit,3,3792.14
102,Long,28th Feb 2019 10:00,12 hours,24.200917,23.644033,-0.556884,-2.3,Deribit,3,3792.14
101,Short,26th Feb 2019 07:30,2 days 2 hours 30 minutes,25.045027,24.18237,-0.862657,-3.44,Deribit,3,3799.48
100,Long,25th Feb 2019 14:00,17 hours 30 minutes,25.224409,25.041086,-0.183323,-0.73,Deribit,3,3818.79
99,Short,24th Feb 2019 14:30,23 hours 30 minutes,25.09725,25.227203,0.129952,0.52,Deribit,3,3734.22
98,Long,20th Feb 2019 21:00,3 days 17 hours 30 minutes,28.058523,25.032184,-3.026338,-10.79,Deribit,3,3938.99
97,Short,20th Feb 2019 02:00,19 hours,28.923748,28.039512,-0.884236,-3.06,Deribit,3,3938.99
96,Long,16th Feb 2019 04:00,3 days 22 hours,23.525474,29.042361,5.516887,23.45,Deribit,3,3582.37
95,Short,12th Feb 2019 03:30,4 days 30 minutes,23.953693,23.516065,-0.437627,-1.83,Deribit,3,3588.06
94,Long,11th Feb 2019 19:00,8 hours 30 minutes,24.570848,23.940132,-0.630715,-2.57,Deribit,3,3590.36
93,Short,11th Feb 2019 11:30,7 hours 30 minutes,24.811473,24.565561,-0.245912,-0.99,Deribit,3,3590.36
92,Long,8th Feb 2019 06:00,3 days 5 hours 30 minutes,21.055263,24.894006,3.838742,18.23,Deribit,3,3621.99
91,Short,8th Feb 2019 00:00,6 hours,21.26925,21.050561,-0.218688,-1.03,Deribit,3,3621.99
90,Long,6th Feb 2019 23:30,1 day 30 minutes,21.561628,21.262826,-0.298802,-1.39,Deribit,3,3367.36
89,Short,2nd Feb 2019 08:00,4 days 15 hours 30 minutes,20.716324,21.580202,0.863878,4.17,Deribit,3,3468.43
88,Long,29th Jan 2019 20:00,3 days 12 hours,20.542961,20.720133,0.177171,0.86,Deribit,3,3397.42
87,Short,29th Jan 2019 10:30,9 hours 30 minutes,21.135845,20.529934,-0.605911,-2.87,Deribit,3,3397.42
86,Long,29th Jan 2019 09:30,1 hour,21.397007,21.130107,-0.2669,-1.25,Deribit,3,3397.42
85,Short,25th Jan 2019 08:30,4 days 1 hour,18.805158,21.453956,2.648798,14.09,Deribit,3,3562.17
84,Long,24th Jan 2019 09:00,23 hours 30 minutes,18.717801,18.807078,0.089277,0.48,Deribit,3,3568.97
83,Short,23rd Jan 2019 08:30,1 day 30 minutes,18.470659,18.723231,0.252571,1.37,Deribit,3,3553.01
82,Long,22nd Jan 2019 14:00,18 hours 30 minutes,18.385345,18.472534,0.087189,0.47,Deribit,3,3577.03
81,Short,22nd Jan 2019 04:00,10 hours,18.70684,18.378281,-0.328559,-1.76,Deribit,3,3577.03
80,Long,21st Jan 2019 11:00,17 hours,18.766156,18.705537,-0.060619,-0.32,Deribit,3,3531.76
79,Short,20th Jan 2019 08:00,1 day 3 hours,16.719943,18.811116,2.091173,12.51,Deribit,3,3536.19
78,Long,19th Jan 2019 05:00,1 day 3 hours,15.947811,16.736909,0.789097,4.95,Deribit,3,3682.65
77,Short,17th Jan 2019 08:00,1 day 21 hours,16.391217,15.938069,-0.453148,-2.76,Deribit,3,3640.65
76,Long,16th Jan 2019 12:30,19 hours 30 minutes,17.064505,16.376424,-0.688081,-4.03,Deribit,3,3609.71
75,Short,15th Jan 2019 14:30,22 hours,16.914173,17.067808,0.153635,0.91,Deribit,3,3580.76
74,Long,14th Jan 2019 13:30,1 day 1 hour,15.543046,16.944299,1.401253,9.02,Deribit,3,3664.19
73,Short,9th Jan 2019 23:30,4 days 14 hours,11.261144,15.63713,4.375985,38.86,Deribit,3,4004.12
72,Long,8th Jan 2019 12:00,1 day 11 hours 30 minutes,11.631628,11.253004,-0.378623,-3.26,Deribit,3,3993.86
71,Short,7th Jan 2019 16:00,20 hours,11.944058,11.624763,-0.319295,-2.67,Deribit,3,4006.01
70,Long,6th Jan 2019 16:00,1 day,10.522125,11.975302,1.453177,13.81,Deribit,3,4040.99
69,Short,5th Jan 2019 18:00,22 hours,10.48785,10.522878,0.035027,0.33,Deribit,3,3798.62
68,Long,1st Jan 2019 14:30,4 days 3 hours 30 minutes,9.570708,10.508002,0.937293,9.79,Deribit,3,3826.1
67,Short,31st Dec 2018 07:30,1 day 7 hours,8.990622,9.583454,0.592832,6.59,Deribit,3,3691.86
66,Long,30th Dec 2018 15:00,16 hours 30 minutes,9.169394,8.986694,-0.1827,-1.99,Deribit,3,3829
65,Short,29th Dec 2018 14:30,1 day 30 minutes,8.830866,9.176833,0.345966,3.92,Deribit,3,3729.31
64,Long,28th Dec 2018 16:00,22 hours 30 minutes,8.620206,8.835495,0.215288,2.5,Deribit,3,3888.06
63,Short,26th Dec 2018 18:00,1 day 22 hours,9.059392,8.610556,-0.448835,-4.95,Deribit,3,3809.88
